0, 0, 4, 205, 17 
0, 0, 8, 205, 19 
0, 0, 16, 205, 16 
0, 0, 17, 205, 16 
0, 0, 35, 205, 18 
0, 0, 55, 205, 16 
0, 0, 63, 205, 16 
0, 1, 4, 205, 19 
0, 1, 5, 205, 19 
0, 1, 33, 205, 16 
0, 1, 58, 205, 17 
0, 1, 63, 205, 18 
0, 2, 18, 205, 16 
0, 2, 23, 205, 16 
0, 2, 27, 205, 19 
0, 2, 32, 205, 17 
0, 2, 35, 205, 19 
0, 2, 48, 205, 16 
0, 2, 63, 205, 17 
0, 3, 6, 205, 17 
0, 3, 16, 205, 16 
0, 3, 25, 205, 17 
0, 3, 27, 205, 18 
0, 3, 35, 205, 18 
0, 40, 2, 200, 16 
0, 40, 2, 200, 17 
0, 40, 2, 200, 19 
0, 40, 3, 200, 16 
0, 40, 4, 200, 17 
0, 40, 5, 200, 19 
0, 40, 6, 200, 17 
0, 40, 7, 200, 17 
0, 40, 9, 200, 16 
0, 40, 9, 200, 17 
0, 40, 9, 200, 19 
0, 40, 11, 200, 16 
0, 40, 12, 200, 16 
0, 40, 12, 200, 19 
0, 40, 17, 200, 16 
0, 40, 17, 200, 17 
0, 40, 17, 200, 19 
0, 40, 20, 200, 17 
0, 40, 20, 200, 18 
0, 40, 20, 200, 19 
0, 40, 21, 200, 19 
0, 40, 22, 200, 17 
0, 40, 24, 200, 17 
0, 40, 27, 200, 16 
0, 40, 28, 200, 16 
0, 40, 29, 200, 18 
0, 40, 32, 200, 18 
0, 40, 32, 200, 19 
0, 40, 33, 200, 16 
0, 40, 36, 200, 19 
0, 40, 37, 200, 19 
0, 40, 40, 200, 17 
0, 40, 41, 200, 19 
0, 40, 42, 200, 18 
0, 40, 44, 200, 17 
0, 40, 44, 200, 18 
0, 40, 47, 200, 18 
0, 40, 47, 200, 19 
0, 40, 48, 200, 17 
0, 40, 49, 200, 17 
0, 40, 49, 200, 19 
0, 40, 52, 200, 17 
0, 40, 52, 200, 19 
0, 40, 53, 200, 17 
0, 40, 57, 200, 18 
0, 40, 59, 200, 17 
0, 40, 59, 200, 19 
0, 40, 61, 200, 19 
0, 40, 63, 200, 17 
0, 40, 64, 200, 16 
0, 40, 64, 200, 18 
0, 40, 65, 200, 17 
0, 40, 66, 200, 18 
0, 40, 67, 200, 17 
0, 40, 67, 200, 18 
0, 40, 68, 200, 18 
0, 40, 69, 200, 16 
0, 40, 69, 200, 18 
0, 40, 70, 200, 17 
0, 40, 70, 200, 19 
0, 40, 71, 200, 16 
0, 41, 1, 200, 16 
0, 41, 1, 200, 19 
0, 41, 2, 200, 18 
0, 41, 3, 200, 16 
0, 41, 4, 200, 16 
0, 41, 5, 200, 17 
0, 41, 6, 200, 18 
0, 41, 6, 200, 19 
0, 41, 12, 200, 16 
0, 41, 14, 200, 18 
0, 41, 16, 200, 16 
0, 41, 16, 200, 18 
0, 41, 17, 200, 16 
0, 41, 19, 200, 18 
0, 41, 20, 200, 16 
0, 41, 21, 200, 19 
0, 41, 24, 200, 18 
0, 41, 25, 200, 16 
0, 41, 27, 200, 17 
0, 41, 30, 200, 18 
0, 41, 31, 200, 16 
0, 41, 31, 200, 18 
0, 41, 35, 200, 17 
0, 41, 36, 200, 19 
0, 41, 37, 200, 18 
0, 41, 37, 200, 19 
0, 41, 39, 200, 18 
0, 41, 39, 200, 19 
0, 41, 42, 200, 17 
0, 41, 42, 200, 19 
0, 41, 43, 200, 16 
0, 41, 43, 200, 18 
0, 41, 45, 200, 18 
0, 41, 47, 200, 18 
0, 41, 48, 200, 19 
0, 41, 50, 200, 16 
0, 41, 50, 200, 17 
0, 41, 50, 200, 18 
0, 41, 51, 200, 18 
0, 41, 51, 200, 19 
0, 41, 55, 200, 18 
0, 41, 57, 200, 17 
0, 41, 58, 200, 16 
0, 41, 58, 200, 17 
0, 41, 58, 200, 19 
0, 41, 59, 200, 16 
0, 41, 59, 200, 18 
0, 41, 62, 200, 19 
0, 41, 63, 200, 18 
0, 41, 64, 200, 16 
0, 41, 64, 200, 18 
0, 41, 64, 200, 19 
0, 41, 65, 200, 16 
0, 41, 65, 200, 18 
0, 41, 66, 200, 19 
0, 41, 67, 200, 17 
0, 41, 68, 200, 17 
0, 41, 68, 200, 18 
0, 41, 69, 200, 16 
0, 41, 70, 200, 16 
0, 42, 0, 200, 17 
0, 42, 0, 200, 19 
0, 42, 2, 200, 16 
0, 42, 3, 200, 16 
0, 42, 4, 200, 19 
0, 42, 5, 200, 16 
0, 42, 5, 200, 18 
0, 42, 6, 200, 19 
0, 42, 7, 200, 17 
0, 42, 7, 200, 19 
0, 42, 8, 200, 16 
0, 42, 8, 200, 19 
0, 42, 9, 200, 16 
0, 42, 9, 200, 17 
0, 42, 9, 200, 18 
0, 42, 12, 200, 17 
0, 42, 13, 200, 16 
0, 42, 13, 200, 17 
0, 42, 13, 200, 18 
0, 42, 14, 200, 17 
0, 42, 15, 200, 16 
0, 42, 15, 200, 19 
0, 42, 16, 200, 18 
0, 42, 17, 200, 16 
0, 42, 18, 200, 16 
0, 42, 18, 200, 19 
0, 42, 19, 200, 17 
0, 42, 23, 200, 19 
0, 42, 24, 200, 16 
0, 42, 24, 200, 17 
0, 42, 24, 200, 18 
0, 42, 26, 200, 17 
0, 42, 27, 200, 16 
0, 42, 29, 200, 17 
0, 42, 31, 200, 17 
0, 42, 32, 200, 18 
0, 42, 33, 200, 17 
0, 42, 34, 200, 18 
0, 42, 35, 200, 17 
0, 42, 37, 200, 16 
0, 42, 37, 200, 17 
0, 42, 37, 200, 18 
0, 42, 38, 200, 17 
0, 42, 38, 200, 18 
0, 42, 39, 200, 19 
0, 42, 41, 200, 16 
0, 42, 44, 200, 16 
0, 42, 44, 200, 18 
0, 42, 46, 200, 19 
0, 42, 49, 200, 19 
